,index,Intercept,ex_long,ex_short_L1,ex_short_L2,ex_short_L3,hs2,hs2_name,p_Intercept,p_ex_long,p_ex_short_L1,p_ex_short_L2,p_ex_short_L3,count
60,70,1.8240361635381668,-0.008220510031957312,-0.6829572595884714,0.8018410756147407,0.9470031594435865,70,Glass and glassware.,7.467769583313633e-05,0.070716087866183,0.010025798517407036,0.22968340961800915,0.008913978036172665,3171
61,87,0.8622544838342555,-0.010037059114819365,0.5641310033548314,0.7315969065346752,1.2685648785670873,87,Vehicles other than railway or tramway rolling-stock  and parts and accessories thereof.,0.4383314829536855,0.9020025276829828,0.436399286931616,0.6314776840818412,0.34303633183729776,3146
62,79,-0.5604550739688742,-0.012669505565601038,-0.1861751418325698,0.08620279678011046,0.09767874755652894,79,Zinc and articles thereof.,0.13240271459162867,0.18905170185110953,0.39076359193908283,0.6797004104074018,0.047990849849779194,1510
63,69,1.967736800779417,-0.019767075008142367,0.3667355246253222,0.40642224680182093,1.129750722779443,69,Ceramic products.,0.4291784433042545,0.6249567956408728,0.24759821920632152,0.8057232355509263,0.8647392707654542,2793
64,85,1.7162402925634073,-0.026612344314416825,0.14371916831498205,-0.0015671975407492553,2.236932884080186,85,Electrical machinery and equipment and parts thereof; sound recorders and reproducers  television image and sound recorders and reproducers  and parts and accessories of such articles.,0.15706523473612366,0.2347580060231922,0.012925694340516047,0.005017825852111857,0.0002950666642502764,3742
65,94,1.9159124066301985,-0.041880327496642104,0.04346576472449238,-0.015260904649334908,1.2641931721236883,94,Furniture; bedding  mattresses  mattress supports  cushions and similar stuffed furnishings; lamps and lighting fittings  not elsewhere specified or included; illuminated signs  illuminated name-plates and the like; prefabricated buildings.,0.35761118819489335,0.08469367587048882,0.8872609942384031,0.2774809842753798,0.9607872630942937,3351
66,27,4.828743192718425,-0.05517165658887165,-0.3320292140130481,0.2694073313790824,0.968738163366245,27,Mineral fuels  mineral oils and products of their distillation; bituminous substances; mineral waxes.,0.12476480716293548,0.6019752565763026,0.5436348499421033,0.45116788158575427,0.7449895518475231,2566
67,89,2.3481232197834925,-0.06060360915080792,1.0000650295063895,-0.6937665484279791,0.6757510948093558,89,Ships  boats and floating structures.,0.08220239400803808,0.018205634287365324,0.13828847686479917,0.2889664348365031,0.6545965330558361,1748
68,30,5.769532526179701,-0.08087086692640316,-0.1767706436770629,-0.042516309296939905,-1.431973875632448,30,Pharmaceutical products.,1.4171552820130273e-11,0.007706397332488901,0.3362367432620408,0.2549777162263709,0.4600450883080853,3528
69,56,2.075156036253515,-0.10237274347932235,-0.08441645707392299,0.24143877666283403,0.9279845680776112,56,Wadding  felt and nonwovens; special yarns; twine  cordage  ropes and cables and articles thereof.,0.16910688753779612,0.6194539122229352,3.3053393142523646e-06,0.19361969987361594,0.9409225042591658,2268
70,95,1.4990441351999522,-0.11556275587003602,0.5154716908769775,0.08674549314241947,-0.050723778334513726,95,Toys  games and sports requisites; parts and accessories thereof.,0.08037954942714753,0.9808831882590408,0.8404521533962992,0.8581693645808608,0.8696906388667458,3264
71,32,1.8908793485645294,-0.11947698114878745,0.2459795809259305,-0.10253150383570851,-0.4486328487949079,32,Tanning or dyeing extracts; tannins and their derivatives; dyes  pigments and other colouring matter; paints and varnishes; putty and other mastics; inks.,0.005181966850824171,0.006102143773195401,0.0016231357029146132,0.8128543878556715,0.49676913358719355,2735
72,18,-0.19478825202782482,-0.12398669844541058,-0.10243703185617192,0.44348133751053653,0.4690729934057982,18,Cocoa and cocoa preparations.,0.03160808740705967,0.16126071762960859,0.7745167455184685,0.8673011346262196,0.5935207160596527,2525
73,51,3.2797078562262287,-0.1920337516918,2.2578697997946477,-0.6064005530528064,0.8088083250514252,51,Wool  fine or coarse animal hair; horsehair yarn and woven fabric.,0.5701740352387161,0.04133678591282153,0.6961691942818446,0.27162035298223786,0.10556641271055178,2874
74,59,2.324525242097425,-0.22983957935396224,0.3073300102193447,0.5394900105125845,0.26152421682295784,59,Impregnated  coated  covered or laminated textile fabrics; textile articles of a kind suitable for industrial use.,0.5851513640419199,0.4249671017534604,0.009724702737014645,0.051105272086890974,0.09500506591285451,2214
75,60,0.9061717201847345,-0.23163377988709677,-0.19370401687336794,0.8045240704381478,1.243715739030778,60,Knitted or crocheted fabrics.,0.6396247660678713,8.307261639028951e-06,0.5921866098858901,0.3591533215516092,0.19000194170062024,2757
76,62,3.7057228181812674,-0.23339256962872149,-0.22881010423724554,-0.5186526763113486,0.32399877941031374,62,Articles of apparel and clothing accessories  not knitted or crocheted.,0.00244339357790313,0.5192589414041171,0.16090598365755326,0.8740518997603859,0.6243796861976927,3746
77,83,0.06602812549829441,-0.23439307674770565,0.7582661168869945,0.2620028076205583,-0.1970145147140319,83,Miscellaneous articles of base metal.,0.7591221579020577,0.5045404711936237,0.04057091264456947,0.6873054427639675,0.0389473871878705,2645
78,28,3.5773026577459994,-0.24069555391058586,-0.18874510067307967,0.42494128981050366,0.627800633768099,28,Inorganic chemicals; organic or inorganic compounds of precious metals  of rare-earth metals  of radioactive elements or of isotopes.,0.29109691839733776,0.19948693782814475,0.20631228373719557,0.11014502935398784,0.9400367283304245,2996
79,88,2.472209664242149,-0.3661409889335983,-0.19887053121334883,3.6561852549582547,-7.469742375495685,88,Aircraft  spacecraft  and parts thereof.,0.991781401399539,0.5332347227853234,0.25339249547123477,0.8321763298378011,0.3656485768044615,2049
80,14,2.448563691022185,-0.43531648013329105,-2.3128306657538187,0.18922600776487214,3.4898819233303406,14,Vegetable plaiting materials; vegetable products not elsewhere specified or included.,0.16982489054762295,0.34696329696186234,0.3083105091017553,0.6725038930160214,0.9397684263900861,1259
81,31,6.074427555232016,-0.4636532947509143,0.4807300733759254,0.9325345516443998,-0.3725829077917712,31,Fertilisers.,0.0011970513456327492,0.3876555888800697,0.9111601553519646,0.2590363222508345,0.5310604521900015,1994
82,52,4.385814985773332,-0.8551778631659722,0.7362943138530449,2.871263911031245,-0.6101210464962429,52,Cotton.,0.8603588349204849,0.806451972313829,0.27169908967584666,0.33783697964684656,0.30318958468377044,1972
83,15,7.5911704351169424,-0.9714545149413311,-0.8411928669170935,1.1534559456684983,3.473584379809407,15,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes.,0.9463514832738646,0.5653494196919953,0.031772387304685346,0.6349174611091009,0.8812407601863468,2686
84,67,5.417845619020729,-1.2410707900989386,0.8099852379253099,0.37129335586713746,0.7021235538199215,67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles of human hair.,0.05022706538003674,0.3632635690718595,0.3662954947940522,0.6216376726023505,0.2681733167958802,973
85,75,7.578965746559966,-1.4647780236375676,1.8260762821726444,4.404830957884805,2.589577169838918,75,Nickel and articles thereof.,0.3901937346255484,0.4936297744952858,0.5394092863793656,0.6313363412675925,0.1400223014393578,2016
86,53,14.699324435525623,-1.9005698049676465,3.606985772169819,2.0518830960110193,-0.2022626248872107,53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn.,0.32388859868223063,0.0401619429033524,0.3164487403805323,0.9672478234166599,0.30061562561071464,1673
